Date,Open,High,Low,Close,Adj Close,Volume
2022-04-04,14304.349609375,14534.3798828125,14286.4501953125,14532.5498046875,14532.5498046875,4598480000
2022-04-05,14490.259765625,14500.2900390625,14169.1201171875,14204.169921875,14204.169921875,4707090000
2022-04-06,14002.580078125,14032.83984375,13788.900390625,13888.8203125,13888.8203125,5265740000
2022-04-07,13861.490234375,13978.25,13689.23046875,13897.2998046875,13897.2998046875,4822420000
2022-04-08,13830.4697265625,13866.0595703125,13693.6904296875,13711.0,13711.0,4554890000
2022-04-11,13547.2900390625,13585.080078125,13401.3896484375,13411.9599609375,13411.9599609375,4916860000
2022-04-12,13584.6904296875,13685.9501953125,13317.740234375,13371.5703125,13371.5703125,4965220000
2022-04-13,13373.1201171875,13679.4296875,13353.66015625,13643.58984375,13643.58984375,4887660000
2022-04-14,13647.4296875,13662.9296875,13345.2197265625,13351.080078125,13351.080078125,4623410000
2022-04-18,13319.3896484375,13414.26953125,13222.0302734375,13332.3603515625,13332.3603515625,4350150000
2022-04-19,13312.4404296875,13643.9697265625,13281.2197265625,13619.66015625,13619.66015625,4527480000
2022-04-20,13665.3798828125,13678.5498046875,13426.1298828125,13453.0703125,13453.0703125,4639440000
2022-04-21,13623.7001953125,13710.7001953125,13140.830078125,13174.650390625,13174.650390625,5206320000
2022-04-22,13168.7998046875,13212.599609375,12828.01953125,12839.2900390625,12839.2900390625,4457380000
2022-04-25,12749.169921875,13011.4501953125,12722.58984375,13004.849609375,13004.849609375,4827790000
2022-04-26,12918.0400390625,12918.0400390625,12490.740234375,12490.740234375,12490.740234375,5136770000
2022-04-27,12500.8798828125,12703.7900390625,12430.900390625,12488.9296875,12488.9296875,4773290000
2022-04-28,12712.8603515625,12948.51953125,12487.8603515625,12871.5302734375,12871.5302734375,5030570000
2022-04-29,12710.419921875,12861.830078125,12315.740234375,12334.6396484375,12334.6396484375,4719290000
2022-05-02,12331.6904296875,12542.5400390625,12202.41015625,12536.01953125,12536.01953125,4896740000
2022-05-03,12511.4599609375,12645.830078125,12460.990234375,12563.759765625,12563.759765625,4522940000
2022-05-04,12574.73046875,12985.009765625,12367.01953125,12964.8603515625,12964.8603515625,5467750000
2022-05-05,12787.51953125,12787.51953125,12183.5595703125,12317.6904296875,12317.6904296875,5269260000
2022-05-06,12246.830078125,12358.419921875,11990.150390625,12144.66015625,12144.66015625,5311020000
2022-05-09,11923.0302734375,11990.6103515625,11574.9404296875,11623.25,11623.25,5911380000
2022-05-10,11900.33984375,11944.9404296875,11566.2802734375,11737.669921875,11737.669921875,6199090000
2022-05-11,11645.5703125,11844.509765625,11339.1796875,11364.240234375,11364.240234375,6120860000
2022-05-12,11199.25,11547.330078125,11108.759765625,11370.9599609375,11370.9599609375,6647400000
2022-05-13,11555.9697265625,11856.7099609375,11510.259765625,11805.0,11805.0,5868610000
2022-05-16,11727.1396484375,11804.58984375,11627.5302734375,11662.7900390625,11662.7900390625,4898850000
2022-05-17,11905.5703125,11988.4296875,11754.2802734375,11984.51953125,11984.51953125,5068930000
2022-05-18,11790.6796875,11826.2197265625,11381.6904296875,11418.150390625,11418.150390625,5043020000
2022-05-19,11364.400390625,11562.8203125,11313.3095703125,11388.5,11388.5,5136920000
2022-05-20,11542.669921875,11552.2099609375,11035.6904296875,11354.6201171875,11354.6201171875,5413140000
2022-05-23,11396.2802734375,11552.0703125,11304.5595703125,11535.26953125,11535.26953125,4509640000
2022-05-24,11326.4404296875,11351.6103515625,11092.48046875,11264.4501953125,11264.4501953125,4706300000
2022-05-25,11225.0302734375,11511.900390625,11211.849609375,11434.740234375,11434.740234375,4500920000
2022-05-26,11409.7998046875,11796.97265625,11406.162109375,11755.443359375,11755.443359375,2636934000
